"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/20/2019","AQS","510870015","1","5.9","ug/m3 LC","25","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"06/23/2019","AQS","510870015","1","6.7","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"06/26/2019","AQS","510870015","1","6.7","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"06/29/2019","AQS","510870015","1","8.4","ug/m3 LC","35","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/02/2019","AQS","510870015","1","9","ug/m3 LC","38","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/05/2019","AQS","510870015","1","9.1","ug/m3 LC","38","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/08/2019","AQS","510870015","1","6.5","ug/m3 LC","27","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/11/2019","AQS","510870015","1","6.5","ug/m3 LC","27","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/14/2019","AQS","510870015","1","10.7","ug/m3 LC","45","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/17/2019","AQS","510870015","1","13.6","ug/m3 LC","54","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/20/2019","AQS","510870015","1","10.5","ug/m3 LC","44","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/23/2019","AQS","510870015","1","5.8","ug/m3 LC","24","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/26/2019","AQS","510870015","1","9.1","ug/m3 LC","38","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"07/29/2019","AQS","510870015","1","11.7","ug/m3 LC","49","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/01/2019","AQS","510870015","1","6.8","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/04/2019","AQS","510870015","1","7.5","ug/m3 LC","31","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/07/2019","AQS","510870015","1","9.1","ug/m3 LC","38","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/10/2019","AQS","510870015","1","6.8","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/13/2019","AQS","510870015","1","10.1","ug/m3 LC","42","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/16/2019","AQS","510870015","1","8.5","ug/m3 LC","35","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/19/2019","AQS","510870015","1","10.3","ug/m3 LC","43","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/22/2019","AQS","510870015","1","6.6","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/25/2019","AQS","510870015","1","4","ug/m3 LC","17","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/28/2019","AQS","510870015","1","5","ug/m3 LC","21","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"08/31/2019","AQS","510870015","1","7.8","ug/m3 LC","33","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/03/2019","AQS","510870015","1","7.8","ug/m3 LC","33","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/06/2019","AQS","510870015","1","5.7","ug/m3 LC","24","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/09/2019","AQS","510870015","1","9.2","ug/m3 LC","38","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/12/2019","AQS","510870015","1","11.8","ug/m3 LC","49","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/15/2019","AQS","510870015","1","8.3","ug/m3 LC","35","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/18/2019","AQS","510870015","1","4.3","ug/m3 LC","18","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/21/2019","AQS","510870015","1","8.6","ug/m3 LC","36","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/24/2019","AQS","510870015","1","5.2","ug/m3 LC","22","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/27/2019","AQS","510870015","1","7","ug/m3 LC","29","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"09/30/2019","AQS","510870015","1","6.2","ug/m3 LC","26","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/03/2019","AQS","510870015","1","12.3","ug/m3 LC","51","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/06/2019","AQS","510870015","1","5.5","ug/m3 LC","23","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/09/2019","AQS","510870015","1","4","ug/m3 LC","17","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/12/2019","AQS","510870015","1","5.5","ug/m3 LC","23","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/15/2019","AQS","510870015","1","5.8","ug/m3 LC","24","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/18/2019","AQS","510870015","1","3.6","ug/m3 LC","15","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/21/2019","AQS","510870015","1","5.1","ug/m3 LC","21","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/24/2019","AQS","510870015","1","6.8","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/27/2019","AQS","510870015","1","6.1","ug/m3 LC","25","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"10/30/2019","AQS","510870015","1","5.4","ug/m3 LC","23","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/02/2019","AQS","510870015","1","7.1","ug/m3 LC","30","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/05/2019","AQS","510870015","1","8.5","ug/m3 LC","35","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/06/2019","AQS","510870015","1","6.5","ug/m3 LC","27","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/11/2019","AQS","510870015","1","10.2","ug/m3 LC","43","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/14/2019","AQS","510870015","1","6.6","ug/m3 LC","28","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/17/2019","AQS","510870015","1","4.1","ug/m3 LC","17","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/20/2019","AQS","510870015","1","8.1","ug/m3 LC","34","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/23/2019","AQS","510870015","1","4.7","ug/m3 LC","20","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/26/2019","AQS","510870015","1","8.9","ug/m3 LC","37","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"11/29/2019","AQS","510870015","1","3.6","ug/m3 LC","15","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/02/2019","AQS","510870015","1","2","ug/m3 LC","8","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/05/2019","AQS","510870015","1","3.2","ug/m3 LC","13","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/08/2019","AQS","510870015","1","8.1","ug/m3 LC","34","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/11/2019","AQS","510870015","1","3","ug/m3 LC","13","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/14/2019","AQS","510870015","1","1.9","ug/m3 LC","8","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/17/2019","AQS","510870015","1","8.2","ug/m3 LC","34","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/20/2019","AQS","510870015","1","10.5","ug/m3 LC","44","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/26/2019","AQS","510870015","1","11.4","ug/m3 LC","48","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"12/29/2019","AQS","510870015","1","10.6","ug/m3 LC","44","DEQ Piedmont Regional Office","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.6713200009129","-77.5664"
"01/03/2019","AQS","517600025","1","7.2","ug/m3 LC","30","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/06/2019","AQS","517600025","1","4.2","ug/m3 LC","18","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/09/2019","AQS","517600025","1","2.7","ug/m3 LC","11","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/12/2019","AQS","517600025","1","11.2","ug/m3 LC","47","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/15/2019","AQS","517600025","1","16","ug/m3 LC","59","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/18/2019","AQS","517600025","1","9.8","ug/m3 LC","41","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/21/2019","AQS","517600025","1","3.4","ug/m3 LC","14","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/24/2019","AQS","517600025","1","3.2","ug/m3 LC","13","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/27/2019","AQS","517600025","1","12.5","ug/m3 LC","52","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/30/2019","AQS","517600025","1","5.6","ug/m3 LC","23","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/02/2019","AQS","517600025","1","19.7","ug/m3 LC","67","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/05/2019","AQS","517600025","1","14.1","ug/m3 LC","55","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/08/2019","AQS","517600025","1","6.7","ug/m3 LC","28","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/11/2019","AQS","517600025","1","7.3","ug/m3 LC","30","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/14/2019","AQS","517600025","1","4.5","ug/m3 LC","19","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/17/2019","AQS","517600025","1","10.3","ug/m3 LC","43","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/20/2019","AQS","517600025","1","5.2","ug/m3 LC","22","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/23/2019","AQS","517600025","1","11.7","ug/m3 LC","49","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/26/2019","AQS","517600025","1","4.3","ug/m3 LC","18","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/01/2019","AQS","517600025","1","6.6","ug/m3 LC","28","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/04/2019","AQS","517600025","1","5.7","ug/m3 LC","24","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/07/2019","AQS","517600025","1","6.8","ug/m3 LC","28","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/10/2019","AQS","517600025","1","9.4","ug/m3 LC","39","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/13/2019","AQS","517600025","1","9.1","ug/m3 LC","38","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/16/2019","AQS","517600025","1","3","ug/m3 LC","13","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/19/2019","AQS","517600025","1","9.7","ug/m3 LC","40","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/22/2019","AQS","517600025","1","3.7","ug/m3 LC","15","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/25/2019","AQS","517600025","1","11.8","ug/m3 LC","49","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/28/2019","AQS","517600025","1","5","ug/m3 LC","21","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/31/2019","AQS","517600025","1","4.3","ug/m3 LC","18","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/03/2019","AQS","517600025","1","8.3","ug/m3 LC","35","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/06/2019","AQS","517600025","1","7.4","ug/m3 LC","31","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/09/2019","AQS","517600025","1","6.5","ug/m3 LC","27","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/12/2019","AQS","517600025","1","8.7","ug/m3 LC","36","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/15/2019","AQS","517600025","1","3","ug/m3 LC","13","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/18/2019","AQS","517600025","1","8.4","ug/m3 LC","35","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/21/2019","AQS","517600025","1","3.1","ug/m3 LC","13","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/24/2019","AQS","517600025","1","8.1","ug/m3 LC","34","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/27/2019","AQS","517600025","1","4.8","ug/m3 LC","20","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/30/2019","AQS","517600025","1","12.2","ug/m3 LC","51","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/03/2019","AQS","517600025","1","8.8","ug/m3 LC","37","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/06/2019","AQS","517600025","1","3.3","ug/m3 LC","14","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/09/2019","AQS","517600025","1","5.7","ug/m3 LC","24","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/12/2019","AQS","517600025","1","4.7","ug/m3 LC","20","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/15/2019","AQS","517600025","1","5.1","ug/m3 LC","21","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/18/2019","AQS","517600025","1","8.5","ug/m3 LC","35","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/21/2019","AQS","517600025","1","5.8","ug/m3 LC","24","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/24/2019","AQS","517600025","1","11.4","ug/m3 LC","48","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/27/2019","AQS","517600025","1","7.4","ug/m3 LC","31","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/30/2019","AQS","517600025","1","7.5","ug/m3 LC","31","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/02/2019","AQS","517600025","1","12","ug/m3 LC","50","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/05/2019","AQS","517600025","1","12.5","ug/m3 LC","52","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/08/2019","AQS","517600025","1","8.3","ug/m3 LC","35","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/11/2019","AQS","517600025","1","3.3","ug/m3 LC","14","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/14/2019","AQS","517600025","1","3.4","ug/m3 LC","14","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/17/2019","AQS","517600025","1","11","ug/m3 LC","46","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/20/2019","AQS","517600025","1","7.3","ug/m3 LC","30","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/23/2019","AQS","517600025","1","7.5","ug/m3 LC","31","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/26/2019","AQS","517600025","1","7","ug/m3 LC","29","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/29/2019","AQS","517600025","1","9.1","ug/m3 LC","38","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/02/2019","AQS","517600025","1","10","ug/m3 LC","42","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/05/2019","AQS","517600025","1","9.4","ug/m3 LC","39","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/08/2019","AQS","517600025","1","6.7","ug/m3 LC","28","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/11/2019","AQS","517600025","1","7.1","ug/m3 LC","30","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/14/2019","AQS","517600025","1","11","ug/m3 LC","46","Bryan Park","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
